12/21/2022 08:47:59 PM ----------------------------------------------------------------------------------------------------
12/21/2022 08:47:59 PM Name                                                                   Weight Shape                   Total Parameters               Trainable                     
12/21/2022 08:47:59 PM encoder.resnet.6.0.bn1.weight                                          torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.0.bn1.bias                                            torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.0.conv2.weight                                        torch.Size([256, 256, 3, 3])   589824                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.0.bn2.weight                                          torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.0.bn2.bias                                            torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.0.conv3.weight                                        torch.Size([1024, 256, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.0.bn3.weight                                          torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.0.bn3.bias                                            torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.0.downsample.0.weight                                 torch.Size([1024, 512, 1, 1])  524288                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.0.downsample.1.weight                                 torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.0.downsample.1.bias                                   torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.1.conv1.weight                                        torch.Size([256, 1024, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.1.bn1.weight                                          torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.1.bn1.bias                                            torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.1.conv2.weight                                        torch.Size([256, 256, 3, 3])   589824                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.1.bn2.weight                                          torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.1.bn2.bias                                            torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.1.conv3.weight                                        torch.Size([1024, 256, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.1.bn3.weight                                          torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.1.bn3.bias                                            torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.2.conv1.weight                                        torch.Size([256, 1024, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.2.bn1.weight                                          torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.2.bn1.bias                                            torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.2.conv2.weight                                        torch.Size([256, 256, 3, 3])   589824                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.2.bn2.weight                                          torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.2.bn2.bias                                            torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.2.conv3.weight                                        torch.Size([1024, 256, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.2.bn3.weight                                          torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.2.bn3.bias                                            torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.3.conv1.weight                                        torch.Size([256, 1024, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.3.bn1.weight                                          torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.3.bn1.bias                                            torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.3.conv2.weight                                        torch.Size([256, 256, 3, 3])   589824                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.3.bn2.weight                                          torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.3.bn2.bias                                            torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.3.conv3.weight                                        torch.Size([1024, 256, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.3.bn3.weight                                          torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.3.bn3.bias                                            torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.4.conv1.weight                                        torch.Size([256, 1024, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.4.bn1.weight                                          torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.4.bn1.bias                                            torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.4.conv2.weight                                        torch.Size([256, 256, 3, 3])   589824                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.4.bn2.weight                                          torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.4.bn2.bias                                            torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.4.conv3.weight                                        torch.Size([1024, 256, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.4.bn3.weight                                          torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.4.bn3.bias                                            torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.5.conv1.weight                                        torch.Size([256, 1024, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.5.bn1.weight                                          torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.5.bn1.bias                                            torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.5.conv2.weight                                        torch.Size([256, 256, 3, 3])   589824                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.5.bn2.weight                                          torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.5.bn2.bias                                            torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.5.conv3.weight                                        torch.Size([1024, 256, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.5.bn3.weight                                          torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.5.bn3.bias                                            torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.6.conv1.weight                                        torch.Size([256, 1024, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.6.bn1.weight                                          torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.6.bn1.bias                                            torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.6.conv2.weight                                        torch.Size([256, 256, 3, 3])   589824                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.6.bn2.weight                                          torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.6.bn2.bias                                            torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.6.conv3.weight                                        torch.Size([1024, 256, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.6.bn3.weight                                          torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.6.bn3.bias                                            torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.7.conv1.weight                                        torch.Size([256, 1024, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.7.bn1.weight                                          torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.7.bn1.bias                                            torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.7.conv2.weight                                        torch.Size([256, 256, 3, 3])   589824                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.7.bn2.weight                                          torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.7.bn2.bias                                            torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.7.conv3.weight                                        torch.Size([1024, 256, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.7.bn3.weight                                          torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.7.bn3.bias                                            torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.8.conv1.weight                                        torch.Size([256, 1024, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.8.bn1.weight                                          torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.8.bn1.bias                                            torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.8.conv2.weight                                        torch.Size([256, 256, 3, 3])   589824                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.8.bn2.weight                                          torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.8.bn2.bias                                            torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.8.conv3.weight                                        torch.Size([1024, 256, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.8.bn3.weight                                          torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.8.bn3.bias                                            torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.9.conv1.weight                                        torch.Size([256, 1024, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.9.bn1.weight                                          torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.9.bn1.bias                                            torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.9.conv2.weight                                        torch.Size([256, 256, 3, 3])   589824                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.9.bn2.weight                                          torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.9.bn2.bias                                            torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.9.conv3.weight                                        torch.Size([1024, 256, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.9.bn3.weight                                          torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.9.bn3.bias                                            torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.10.conv1.weight                                       torch.Size([256, 1024, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.10.bn1.weight                                         torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.10.bn1.bias                                           torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.10.conv2.weight                                       torch.Size([256, 256, 3, 3])   589824                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.10.bn2.weight                                         torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.10.bn2.bias                                           torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.10.conv3.weight                                       torch.Size([1024, 256, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.10.bn3.weight                                         torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.10.bn3.bias                                           torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.11.conv1.weight                                       torch.Size([256, 1024, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.11.bn1.weight                                         torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.11.bn1.bias                                           torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.11.conv2.weight                                       torch.Size([256, 256, 3, 3])   589824                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.11.bn2.weight                                         torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.11.bn2.bias                                           torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.11.conv3.weight                                       torch.Size([1024, 256, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.11.bn3.weight                                         torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.11.bn3.bias                                           torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.12.conv1.weight                                       torch.Size([256, 1024, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.12.bn1.weight                                         torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.12.bn1.bias                                           torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.12.conv2.weight                                       torch.Size([256, 256, 3, 3])   589824                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.12.bn2.weight                                         torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.12.bn2.bias                                           torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.12.conv3.weight                                       torch.Size([1024, 256, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.12.bn3.weight                                         torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.12.bn3.bias                                           torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.13.conv1.weight                                       torch.Size([256, 1024, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.13.bn1.weight                                         torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.13.bn1.bias                                           torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.13.conv2.weight                                       torch.Size([256, 256, 3, 3])   589824                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.13.bn2.weight                                         torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.13.bn2.bias                                           torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.13.conv3.weight                                       torch.Size([1024, 256, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.13.bn3.weight                                         torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.13.bn3.bias                                           torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.14.conv1.weight                                       torch.Size([256, 1024, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.14.bn1.weight                                         torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.14.bn1.bias                                           torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.14.conv2.weight                                       torch.Size([256, 256, 3, 3])   589824                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.14.bn2.weight                                         torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.14.bn2.bias                                           torch.Size([256])              256                            0                             
12/21/2022 08:47:59 PM encoder.resnet.6.14.conv3.weight                                       torch.Size([1024, 256, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.14.bn3.weight                                         torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.14.bn3.bias                                           torch.Size([1024])             1024                           0                             
12/21/2022 08:47:59 PM encoder.resnet.6.15.conv1.weight                                       torch.Size([256, 1024, 1, 1])  262144                         0                             
12/21/2022 08:47:59 PM encoder.resnet.6.15.bn1.weight                                         torch.Size([256])              256                            0                             
